userId,movieId,rating
36277,46530,3.0
36277,47099,4.0
36277,47610,3.5
36277,48516,4.0
36277,48774,4.0
36277,48780,4.0
36277,49272,4.5
36277,49278,4.5
36277,49530,4.5
36277,50068,4.0
36277,50872,4.0
36277,51255,3.5
36277,51412,3.5
36277,51662,3.5
36277,51925,3.0
36277,52042,4.0
36277,52241,4.0
36277,52604,3.5
36277,52722,3.5
36277,52973,3.0
36277,53000,4.0
36277,53121,3.0
36277,53129,4.5
36277,53322,4.0
36277,53972,3.5
36277,53996,2.5
36277,54272,3.5
36277,54286,4.0
36277,54736,4.0
36277,54771,3.0
36277,54997,4.0
36277,55094,4.5
36277,55118,3.0
36277,55276,4.0
36277,55284,3.5
36277,55765,4.0
36277,55820,4.0
36277,55908,4.5
36277,56145,4.0
36277,56156,3.0
36277,56174,3.5
36277,56367,3.0
36277,56587,4.0
36277,56607,3.5
36277,56775,3.0
36277,57368,4.0
36277,57640,3.0
36277,57669,4.0
36277,57951,3.5
36277,58025,3.0
36277,58103,4.0
36277,58107,3.0
36277,58293,2.5
36277,58295,3.5
36277,58299,4.0
36277,58559,4.5
36277,58803,3.5
36277,59016,3.5
36277,59103,3.5
36277,59315,5.0
36277,59333,3.0
36277,59421,3.0
36277,60037,3.0
36277,60040,4.0
36277,60069,3.5
36277,60072,3.5
36277,60074,4.0
36277,60126,3.0
36277,60760,2.0
36277,60937,3.0
36430,6,4.0
36430,11,4.0
36430,16,3.0
36430,17,5.0
36430,25,5.0
36430,29,1.5
36430,32,5.0
36430,36,3.0
36430,41,4.0
36430,47,5.0
36430,50,5.0
36430,110,5.0
36430,141,3.0
36430,150,4.0
36430,223,5.0
36430,260,4.0
36430,265,5.0
36430,293,4.5
36430,296,5.0
36430,318,5.0
36430,337,4.0
36430,342,5.0
36430,345,4.0
36430,353,5.0
36430,356,4.0
36430,357,5.0
36430,363,4.0
36430,380,4.0
36430,410,3.5
36430,427,3.5
36430,428,3.0
36430,449,4.0
36430,457,5.0
36430,466,2.5
36430,475,5.0
36430,480,5.0
36430,497,4.0
36430,508,4.0
36430,515,5.0
36430,527,5.0
36430,529,4.0
36430,535,4.0
36430,538,4.0
36430,539,4.0
36430,541,5.0
36430,562,4.0
36430,589,5.0
36430,593,4.0
36430,608,4.0
36430,678,4.0
36430,750,5.0
36430,778,5.0
36430,858,5.0
36430,880,3.5
36430,904,4.5
36430,908,4.0
36430,912,4.0
36430,924,4.0
36430,930,4.5
36430,969,4.5
36430,994,4.0
36430,1036,5.0
36430,1054,3.0
36430,1060,4.0
36430,1079,5.0
36430,1080,4.0
36430,1089,4.0
36430,1090,5.0
36430,1094,4.0
36430,1097,4.0
36430,1127,5.0
36430,1129,4.0
36430,1136,5.0
36430,1173,4.0
36430,1179,2.0
36430,1183,4.0
36430,1188,4.5
36430,1193,4.5
36430,1196,5.0
36430,1197,5.0
36430,1198,5.0
36430,1199,4.0
36430,1200,5.0
36430,1201,4.5
36430,1203,4.5
36430,1206,4.5
36430,1208,4.5
36430,1210,5.0
36430,1213,5.0
36430,1214,4.0
36430,1215,4.0
36430,1219,4.0
36430,1220,5.0
36430,1221,5.0
36430,1222,4.5
36430,1224,4.0
36430,1225,4.5
36430,1227,3.0
36430,1231,5.0
36430,1233,5.0
36430,1234,4.0
36430,1240,5.0
36430,1242,4.5
36430,1247,4.0
36430,1249,4.5
36430,1250,5.0
36430,1257,4.0
36430,1258,5.0
36430,1259,4.0
36430,1261,5.0
36430,1265,4.0
36430,1266,5.0
36430,1270,4.0
36430,1275,5.0
36430,1278,4.5
36430,1288,5.0
36430,1291,5.0
36430,1293,5.0
36430,1297,4.0
36430,1307,4.0
36430,1343,4.0
36430,1347,3.0
36430,1356,4.0
36430,1357,5.0
36430,1358,4.0
36430,1373,4.0
36430,1374,4.0
36430,1375,4.0
36430,1376,4.0
36430,1392,4.0
36430,1393,4.0
36430,1394,4.0
36430,1408,3.5
36430,1411,4.0
36430,1449,5.0
36430,1466,5.0
36430,1500,5.0
36430,1517,5.0
36430,1527,5.0
36430,1580,4.5
36430,1610,4.0
36430,1617,4.5
36430,1625,4.0
36430,1635,5.0
36430,1649,4.0
36430,1653,4.0
36430,1663,4.0
36430,1674,5.0
36430,1682,4.0
36430,1701,3.5
36430,1704,4.5
36430,1727,4.0
36430,1729,4.0
36430,1777,4.0
36430,1784,4.5
36430,1883,4.0
36430,1885,5.0
36430,1921,4.0
36430,1923,5.0
36430,1953,5.0
36430,1961,4.0
36430,1965,5.0
36430,1968,5.0
36430,1994,4.0
36430,2000,4.0
36430,2009,4.0
36430,2011,4.0
36430,2021,5.0
36430,2028,3.5
36430,2064,4.0
36430,2076,4.0
36430,2105,4.0
36430,2108,4.0
36430,2110,3.5
36430,2115,5.0
36430,2122,3.5
36430,2133,3.5
36430,2134,4.0
36430,2144,4.0
36430,2150,4.0
36430,2154,4.0
36430,2194,4.5
36430,2248,4.0
36430,2266,3.0
36430,2268,4.0
36430,2288,4.0
36430,2291,4.5
36430,2301,4.0
36430,2311,4.0
36430,2329,5.0
36430,2336,4.0
36430,2353,4.0
36430,2359,4.0
36430,2371,4.0
36430,2391,5.0
36430,2395,4.0
36430,2396,5.0
36430,2401,5.0
36430,2406,3.0
36430,2407,4.0
36430,2420,4.0
36430,2455,5.0
36430,2456,3.0
36430,2463,4.0
36430,2467,5.0
36430,2502,4.0
36430,2529,5.0
36430,2542,5.0
36430,2571,5.0
36430,2580,4.5
36430,2596,4.0
36430,2599,4.0
36430,2614,3.0
36430,2615,4.0
36430,2640,4.0
36430,2641,4.0
36430,2643,3.0
36430,2671,5.0
36430,2692,4.0
36430,2700,5.0
36430,2706,5.0
36430,2716,4.0
36430,2762,5.0
36430,2791,5.0
36430,2795,5.0
36430,2797,4.0
36430,2804,5.0
36430,2858,5.0
36430,2915,5.0
36430,2916,4.5
36430,2918,5.0
36430,2921,4.0
36430,2944,4.0
36430,2959,4.5
36430,2968,4.0
36430,2985,3.0
36430,2997,4.0
36430,3006,5.0
36430,3018,4.0
36430,3019,4.0
36430,3033,4.0
36430,3039,5.0
36430,3044,4.5
36430,3071,4.0
36430,3104,4.0
36430,3175,5.0
36430,3210,5.0
36430,3260,5.0
36430,3317,5.0
36430,3342,4.0
36430,3408,5.0
36430,3421,4.5
36430,3448,4.0
36430,3471,4.0
36430,3481,4.0
36430,3499,4.5
36430,3505,4.0
36430,3508,4.5
36430,3510,5.0
36430,3527,4.0
36430,3543,4.0
36430,3552,5.0
36430,3556,4.0
36430,3578,5.0
36430,3617,4.0
36430,3671,4.0
36430,3681,4.0
36430,3698,4.0
36430,3699,3.0
36430,3702,4.0
36430,3703,5.0
36430,3704,4.0
36430,3705,2.0
36430,3712,4.0
36430,3753,5.0
36430,3760,4.0
36430,3783,5.0
36430,3811,5.0
36430,3852,5.0
36430,3868,5.0
36430,3897,5.0
36430,3911,4.0
36430,3915,5.0
36430,3948,4.0
36430,3949,3.5
36430,3952,4.0
36430,3980,2.0
36430,3984,4.0
36430,3993,4.0
36430,3994,4.0
36430,3996,5.0
36430,4002,4.0
36430,4011,5.0
36430,4014,4.5
36430,4022,4.0
36430,4027,3.5
36430,4034,4.0
36430,4069,4.0
36430,4085,4.0
36430,4105,4.0
36430,4116,4.0
36430,4128,4.0
36430,4226,5.0
36430,4235,5.0
36430,4239,4.0
36430,4246,4.0
36430,4262,5.0
36430,4280,4.0
36430,4304,5.0
36430,4306,4.0
36430,4361,5.0
36430,4370,5.0
36430,4378,4.0
36430,4443,4.0
36430,4465,4.0
36430,4499,5.0
36430,4518,4.0
36430,4571,4.0
36430,4580,3.0
36430,4605,4.0
36430,4616,5.0
36430,4720,4.5
36430,4855,4.5
36430,4878,4.5
36430,4886,4.5
36430,4896,4.5
36430,4963,4.0
36430,4973,4.5
36430,4979,3.5
36430,4993,5.0
36430,4995,3.5
36430,5013,4.0
36430,5015,5.0
36430,5222,4.0
36430,5294,4.5
36430,5299,4.5
36430,5303,4.0
36430,5308,3.5
36430,5349,4.5
36430,5377,4.0
36430,5382,4.0
36430,5418,4.5
36430,5445,5.0
36430,5502,4.5
36430,5669,4.0
36430,5673,3.5
36430,5816,4.5
36430,5902,4.5
36430,5952,5.0
36430,5989,4.5
36430,5991,4.5
36430,6003,4.0
36430,6218,4.5
36430,6303,4.0
36430,6377,3.5
36430,6466,4.0
36430,6502,4.0
36430,6539,5.0
36430,6567,4.0
36430,6711,4.5
36430,6796,4.5
36430,6807,5.0
36430,6870,4.5
36430,6874,4.0
36430,6942,4.0
36430,6957,4.5
36430,6974,4.0
36430,6979,4.5
36430,7153,5.0
36430,7154,3.5
36430,7158,4.5
36430,7160,4.0
36430,7161,4.0
36430,7163,4.0
36430,7254,5.0
36430,7323,4.5
36430,7361,4.0
36430,7438,4.0
36430,7458,3.5
36430,7560,4.0
36430,7569,4.5
36430,8147,4.5
36430,8207,5.0
36430,8340,4.5
36430,8361,3.5
36430,8368,4.5
36430,8464,5.0
36430,8529,4.5
36430,8622,5.0
36430,8636,4.0
36430,8644,4.5
36430,8690,4.0
36430,8949,4.0
36430,27706,3.5
36430,27846,4.5
36430,27912,4.5
36430,30707,4.0
36430,30749,5.0
36430,30793,4.5
36430,32587,2.5
36430,33036,4.0
36430,33166,4.5
36430,33794,4.0
36430,34048,4.0
36430,34405,5.0
36430,38061,4.0
36430,40583,4.0
36430,40815,5.0
36430,41566,4.0
36430,41569,4.0
36430,41716,4.0
36430,41997,4.0
36430,44191,4.5
36430,44665,4.5
36430,46976,4.0
36430,48385,4.0
36430,48516,4.5
36430,49272,4.5
36430,49347,3.5
36922,11,5.0
36922,16,1.0
36922,165,1.0
36922,185,4.0
36922,218,3.0
36922,292,4.0
36922,296,2.0
36922,318,3.0
36922,339,4.0
36922,349,3.0
36922,457,3.0
36922,508,5.0
36922,590,4.0
36922,593,3.0
36966,1,4.0
36966,31,4.5
36966,34,2.0
36966,110,5.0
36966,153,2.5
36966,168,4.0
36966,231,3.5
36966,256,3.5
36966,260,2.5
36966,292,4.0
36966,355,4.0
36966,356,4.0
36966,367,2.0
36966,376,3.0
36966,480,4.0
36966,500,4.0
36966,586,4.0
36966,589,4.0
36966,592,5.0
36966,595,5.0
36966,780,3.5
36966,783,2.0
36966,912,3.5
36966,923,4.0
36966,1073,4.0
36966,1089,4.5
36966,1129,4.0
36966,1148,1.5
36966,1197,4.0
36966,1210,0.5
36966,1213,4.0
36966,1240,3.5
36966,2028,4.5
36966,2161,4.5
36966,2278,4.5
36966,2296,4.0
36966,2470,4.0
36966,2539,4.0
36966,2571,2.0
36966,2628,0.5
36966,2716,4.5
36966,2959,4.0
36966,3039,5.0
36966,3101,3.5
36966,3578,4.0
36966,3703,3.5
36966,4085,4.5
36966,4489,4.5
36966,5952,4.0
36966,46970,5.0
36966,58559,5.0
36966,96811,5.0
36966,99813,4.5
36966,101170,1.0
37138,1,5.0
37138,25,5.0
37138,29,5.0
37138,32,5.0
37138,34,4.0
37138,36,4.0
37138,50,5.0
37138,110,3.0
37138,140,1.0
37138,141,2.0
37138,150,4.0
37138,175,5.0
37138,253,4.0
37138,260,5.0
37138,296,5.0
37138,316,4.0
37138,318,5.0
37138,356,4.0
37138,364,5.0
37138,457,4.0
37138,480,5.0
37138,508,5.0
37138,527,5.0
37138,541,5.0
37138,562,3.0
37138,581,4.0
37138,590,5.0
37138,593,5.0
37138,608,5.0
37138,648,3.0
37138,653,3.0
37138,661,4.0
37138,733,3.0
37138,736,2.0
37138,737,1.0
37138,766,3.0
37138,778,5.0
37138,780,3.0
37138,783,3.0
37138,784,1.0
37138,786,2.0
37138,788,3.0
37138,802,3.0
37138,805,4.0
37138,832,3.0
37138,858,5.0
37138,1003,1.0
37138,1041,5.0
37138,1049,1.0
37138,1059,4.0
37138,1061,4.0
37138,1073,3.0
37138,1120,5.0
37138,1183,5.0
37138,1210,4.0
37138,1356,4.0
37138,1367,3.0
37138,1393,3.0
37138,1411,3.0
37138,1498,4.0
37138,1499,1.0
37175,1,4.0
37175,32,4.0
37175,111,5.0
37175,215,4.0
37175,260,4.5
37175,296,5.0
37175,480,3.0
37175,541,5.0
37175,608,4.5
37175,750,5.0
37175,778,4.0
37175,858,4.5
37175,903,4.5
37175,904,4.5
37175,910,4.5
37175,912,4.5
37175,923,5.0
37175,924,5.0
37175,1089,4.0
37175,1097,4.5
37175,1104,4.5
37175,1193,4.5
37175,1196,5.0
37175,1198,4.5
37175,1200,3.5
37175,1206,5.0
37175,1210,4.0
37175,1214,4.5
37175,1219,4.5
37175,1221,4.5
37175,1222,4.0
37175,1228,5.0
37175,1230,4.5
37175,1237,5.0
37175,1248,4.5
37175,1251,5.0
37175,1270,4.0
37175,1291,3.5
37175,1617,4.0
37175,1682,4.0
37175,1704,3.0
37175,1732,4.5
37175,1952,5.0
37175,2011,3.0
37175,2019,4.5
37175,2028,4.5
37175,2115,3.5
37175,2628,3.0
37175,2731,5.0
37175,2959,3.5
37175,2997,4.5
37175,3089,5.0
37175,3114,4.0
37175,3307,5.0
37175,3702,3.5
37175,3703,4.0
37175,3730,4.5
37175,3751,4.0
37175,3793,3.5
37175,4226,4.5
37175,4306,4.0
37175,4370,4.5
37175,4886,4.0
37175,4896,4.0
37175,4914,5.0
37175,4973,4.5
37175,4993,4.5
37175,5218,2.0
37175,5291,5.0
37175,5349,3.5
37175,5378,2.5
37175,5618,5.0
37175,5816,3.5
37175,5952,4.5
37175,5956,3.5
37175,5995,5.0
37175,6333,3.0
37175,6377,4.0
37175,6539,3.5
37175,6711,5.0
37175,6870,4.5
37175,6874,4.5
37175,6987,5.0
37175,7063,5.0
37175,7153,4.5
37175,7234,4.5
37175,7361,4.5
37175,7438,4.5
37175,7766,5.0
37175,8360,2.5
37175,8368,4.0
37175,8638,4.5
37175,8949,4.5
37175,8958,4.0
37175,8961,4.0
37175,25771,5.0
37175,27773,4.5
37175,30707,4.5
37175,32892,4.5
37175,32898,5.0
37175,33493,3.5
37175,33794,3.5
37175,34437,4.5
37175,37733,4.5
37175,40815,4.0
37175,45722,2.0
37175,46578,4.0
37175,48385,4.5
37175,48394,5.0
37175,48516,4.0
37175,48738,3.5
37175,48774,5.0
37175,50872,4.5
37175,51540,4.5
37175,54001,3.5
37175,54272,3.5
37175,54503,3.5
37175,55069,5.0
37175,55118,4.0
37175,55247,3.5
37175,55820,5.0
37175,56367,3.5
37175,56782,5.0
37175,57669,3.5
37175,58559,4.5
37175,59315,3.5
37175,59784,3.0
37175,60069,4.5
37175,60943,4.0
37175,61323,3.0
37175,63082,4.5
37175,64957,3.5
37175,68157,4.5
37175,68358,4.0
37175,68954,4.0
37175,69122,3.0
37175,69481,4.5
37175,69844,3.5
37175,70286,4.0
37175,71464,4.5
37175,72226,4.0
37175,72395,4.5
37175,72998,3.5
37175,73023,4.0
37175,73344,4.5
37175,74458,3.5
37175,76251,3.0
37175,78499,4.0
37175,78574,4.5
37175,79091,3.5
37175,79132,4.0
37175,79242,4.5
37175,79720,4.0
37175,80463,4.5
37175,80489,3.5
37175,81562,4.0
37175,81591,4.5
37175,81834,3.5
37175,81845,4.0
37175,81932,4.0
37175,82459,4.0
37175,84944,3.5
37175,86320,4.5
37175,86781,4.0
37175,86882,4.0
37175,86884,4.5
37175,86898,5.0
37175,87304,4.0
37175,87306,3.5
37175,88125,4.5
37175,88129,4.5
37175,88810,3.5
37175,89492,4.0
37175,89745,3.5
37175,89759,5.0
37175,89774,4.0
37175,89904,4.5
37175,90746,3.5
37175,90866,4.5
37175,91077,4.0
37175,91529,4.0
37175,92259,3.0
37175,94864,3.0
37175,94959,4.0
37175,95558,4.5
37175,96079,3.5
37175,96488,4.0
37175,96610,3.5
37175,96728,5.0
37175,96811,3.5
37175,96821,3.0
37175,97304,4.0
37175,97921,4.0
37175,97938,4.0
37175,98056,5.0
37175,98154,4.0
37175,98809,2.5
37175,98961,4.5
37175,99114,4.0
37175,100714,4.5
37175,102445,3.5
37175,102800,4.0
37175,102903,2.0
37175,103141,2.5
37175,103980,4.0
37175,104841,4.5
37175,104879,4.0
37175,104944,3.5
37175,105197,4.5
37175,105504,4.0
37175,105844,4.5
37175,106100,4.0
37175,106452,4.5
37175,106487,3.0
37175,106489,3.0
37175,106766,5.0
37175,106782,3.5
37175,106916,4.5
37175,106920,4.0
37175,107406,4.0
37175,108932,4.0
37175,109374,4.5
37175,109487,3.5
37175,110102,3.0
37175,110882,4.0
37175,111362,3.5
37175,112183,4.5
37175,112290,5.0
37175,112552,4.0
37175,112556,4.0
37175,112623,3.5
37175,112852,3.5
37175,113705,4.5
37175,114662,3.5
37175,115713,4.0
37175,116161,4.0
37175,116797,3.5
37175,117176,3.5
37175,122882,4.5
37175,122886,3.5
37175,122892,2.5
37175,122904,3.5
37175,122906,3.5
37175,122916,3.5
37175,122918,3.5
37175,122920,3.5
37175,122922,3.5
37175,122926,3.5
37175,128360,4.5
37175,133645,5.0
37175,134130,4.0
37175,134853,4.0
37175,139385,4.0
37175,139644,4.0
37175,140174,4.5
37175,142488,4.0
37175,143355,3.5
37175,143367,3.5
37175,143385,4.0
37175,148626,4.5
37175,149334,4.0
37175,156387,3.5
37175,161582,4.0
37175,161966,4.5
37175,162414,4.5
37175,163645,3.5
37175,164179,4.5
37175,164909,4.5
37175,165549,4.5
37175,166528,3.5
37175,168250,4.0
37175,168252,4.0
37175,168492,4.5
37175,168610,4.0
37175,169764,4.0
37175,171763,4.0
37175,173145,3.5
37175,174055,4.5
37175,174909,3.5
37175,176371,4.0
37175,177593,4.5
37175,177615,4.5
37175,177651,4.5
37175,179819,3.5
37175,180031,4.5
37175,180297,3.5
37175,180497,4.0
37175,181315,4.5
37617,318,5.0
37617,1197,5.0
37617,1198,4.5
37617,3300,3.5
37617,3301,4.5
37617,3513,4.0
37617,3535,2.5
37617,3578,4.5
37617,3893,4.0
37617,3949,3.0
37617,3968,4.0
37617,3994,5.0
37617,3996,4.0
37617,4011,4.5
37617,4018,4.5
37617,4022,4.5
37617,4025,3.5
37617,4223,4.5
37617,4270,4.0
37617,4306,3.5
37617,4427,5.0
37617,4447,4.0
37617,4639,3.5
37617,4720,5.0
37617,4823,4.5
37617,4886,4.0
37617,4889,4.5
37617,4890,3.0
37617,4896,4.5
37617,4963,4.5
37617,4992,5.0
37617,4993,4.5
37617,5026,4.0
37617,5349,4.0
37617,5378,2.5
37617,5388,4.5
37617,5418,4.5
37617,5459,4.0
37617,5464,4.5
37617,5479,4.5
37617,5502,3.0
37617,5574,4.0
37617,5620,4.5
37617,5952,4.5
37617,6059,4.5
37617,6294,4.0
37617,6377,5.0
37617,6378,4.5
37617,6535,2.5
37617,6539,4.5
37617,6874,4.0
37617,7090,4.0
37617,7143,4.5
37617,7153,4.5
37617,7163,5.0
37617,7324,5.0
37617,7373,4.0
37617,7438,4.0
37617,7439,4.5
37617,8665,4.5
37617,8666,3.0
37617,8798,4.0
37617,8961,5.0
37617,8965,2.5
37617,8972,4.0
37617,8983,4.5
37617,30812,4.0
37617,31685,5.0
37617,33660,4.0
37617,33679,5.0
37617,33794,3.5
37617,34405,4.5
37617,36525,5.0
37617,36529,3.5
37617,37386,4.0
37617,41566,3.0
37617,41569,3.5
37617,44191,4.0
37617,44199,4.5
37617,44555,4.5
37617,45499,4.0
37617,45501,4.0
37617,45668,4.5
37617,45720,5.0
37617,46972,4.0
37617,46976,5.0
37617,47610,5.0
37617,48304,3.5
37617,48780,4.5
37617,49286,5.0
37617,51084,4.5
37617,51412,4.5
37617,51935,5.0
37617,52722,4.0
37617,54286,4.5
37617,55820,2.5
37617,56174,4.0
37617,56788,4.0
37617,58025,4.0
37617,58047,5.0
37617,58559,5.0
37617,59315,4.5
37617,59615,3.0
37617,60069,5.0
37617,60074,4.5
37617,60126,3.0
37617,61240,5.0
37617,63082,4.0
37617,63859,4.5
37617,64957,3.5
37617,67197,2.5
37617,67408,4.5
37617,68157,2.5
37617,68358,4.5
37617,68954,5.0
37617,69406,4.0
37617,69481,3.5
37617,70286,4.0
37617,71057,4.0
37617,72998,3.5
37617,73017,4.0
37617,76093,4.5
37617,77561,4.0
37617,78105,3.0
37617,79132,4.0
37617,79185,4.5
37617,79293,4.5
37617,80463,3.0
37617,81229,5.0
37617,81564,5.0
37617,81845,4.0
37617,82202,4.5
37617,82459,4.0
37617,83349,4.0
37617,84944,4.5
37617,85020,4.5
37617,85414,4.5
37617,86190,4.5
37617,87430,4.0
37617,90249,4.0
37617,91500,4.5
37617,91542,4.0
37617,93363,3.0
37617,94780,3.0
37617,96610,4.0
37617,97752,3.5
37617,102125,4.5
37617,104243,4.0
37617,104374,4.5
37617,104841,3.0
37617,105504,3.5
37617,106002,3.5
37617,106487,4.5
37617,106918,4.5
37617,106920,4.0
37617,108190,4.5
37617,109374,4.0
37617,109487,3.5
37617,111759,4.5
37617,112183,3.0
37617,112852,4.5
37617,115617,4.0
37617,115713,4.0
37617,116797,4.5
37617,116823,4.5
37617,119145,4.0
37617,122904,4.0
37617,122926,4.0
37617,132046,3.0
37617,133771,4.0
37617,134130,5.0
37617,134853,3.5
37617,135133,4.5
37617,135143,4.5
37617,139385,4.5
37617,143385,4.5
37617,157296,4.5
37617,164179,5.0
37617,166528,5.0
37617,166643,5.0
37617,168250,4.5
37617,177765,4.5
38041,1,1.0
38041,356,1.0
38041,480,2.5
38041,1270,0.5
38041,2571,4.0
38435,11,3.0
38435,161,3.0
38435,225,3.0
38435,253,3.0
38435,282,3.0
38435,292,4.0
38435,296,3.0
38435,300,3.0
38435,316,3.0
38435,318,5.0
38435,339,4.0
38435,349,4.0
38435,350,4.0
38435,356,5.0
38435,357,3.0
38435,367,2.0
38435,377,3.0
38435,420,3.0
38435,432,3.0
38435,440,3.0
38435,454,4.0
38435,457,5.0
38435,500,5.0
38435,527,5.0
38435,539,3.0
38435,586,3.0
38435,587,5.0
38435,589,3.0
38435,590,4.0
38435,593,5.0
38435,597,5.0
39440,1,3.0
39440,318,5.0
39440,356,4.0
39440,589,4.0
39440,2571,4.5
39440,5952,4.5
39440,6365,4.0
39440,33794,5.0
39440,79132,5.0
39440,109487,5.0
39517,58,4.0
39517,186,4.0
39517,282,3.5
39517,515,3.0
39517,552,3.0
39517,1204,5.0
39517,1376,3.5
39517,1408,3.0
39517,1673,4.0
39517,2194,4.0
39517,2529,5.0
39517,3101,4.0
39517,3471,3.5
39517,3623,3.0
39517,6539,3.5
39517,7153,3.0
40156,22,4.0
40156,47,4.0
40156,454,4.0
40156,628,4.0
40156,1350,3.5
40156,1589,4.0
40156,1672,3.5
40156,1892,4.0
40156,2803,4.5
40156,3005,4.0
40156,7018,4.0
40156,52604,5.0
40156,55276,4.0
40156,84392,5.0
40156,96751,4.0
40267,647,3.5
40267,762,0.5
40267,914,0.5
40267,1129,4.0
40267,1287,2.5
40267,1333,2.0
40267,1339,3.0
40267,1371,3.0
40267,1569,3.0
40267,1918,3.5
40267,1962,1.0
40267,2144,1.5
40267,2294,2.0
40267,2605,3.0
40267,3421,3.0
40267,3755,4.0
40356,145,3.5
40371,2,3.0
40371,3,3.0
40371,5,3.0
40371,7,4.0
40371,8,3.0
40371,11,3.0
40371,105,3.0
40371,110,3.0
40371,140,4.0
40371,141,2.0
40371,150,4.0
40371,151,3.0
40371,160,3.0
40371,170,4.0
40371,185,3.0
40371,186,3.0
40371,207,4.0
40371,208,3.0
40371,237,3.0
40371,261,3.0
40371,266,3.0
40371,282,4.0
40371,314,3.0
40371,316,4.0
40371,317,5.0
40371,329,4.0
40371,339,3.0
40371,350,3.0
40371,356,4.0
40371,364,4.0
40371,368,4.0
40371,432,3.0
40371,440,4.0
40371,500,4.0
40371,502,4.0
40371,527,5.0
40371,531,4.0
40371,539,4.0
40371,552,4.0
40371,590,4.0
40371,597,4.0
40371,609,3.0
40792,5,3.5
40792,158,3.5
40792,355,4.0
40792,596,4.5
40792,724,2.5
40792,783,3.0
40792,903,4.5
40792,914,5.0
40792,953,5.0
40792,1019,4.5
40792,1042,4.5
40792,1367,4.5
40792,2006,3.5
40792,2085,5.0
40792,2145,4.0
40792,2420,2.0
40792,2572,5.0
40792,2581,4.5
40792,3624,4.0
40792,3671,4.5
40792,3991,4.0
40792,5991,5.0
40792,7293,4.0
40792,7444,4.0
40792,35836,4.0
40792,51662,5.0
40792,55282,4.5
40792,56949,4.0
40792,68135,4.5
40792,69757,5.0
40792,89864,4.5
40847,22,3.5
40847,25,3.5
40847,32,4.5
40847,39,4.0
40847,47,4.0
40847,50,4.5
40847,104,3.5
40847,110,2.0
40847,150,3.5
40847,165,4.0
40847,186,3.5
40847,223,4.0
40847,293,4.5
40847,296,4.0
40847,300,4.0
40847,318,4.0
40847,342,3.5
40847,344,4.0
40847,345,3.5
40847,353,4.5
40847,356,2.0
40847,377,3.5
40847,457,3.5
40847,480,3.5
40847,527,4.0
40847,539,1.0
40847,586,4.0
40847,587,3.5
40847,589,4.0
40847,590,3.5
40847,593,4.5
40847,595,4.0
40847,597,4.5
40847,608,4.5
40847,736,4.0
40847,788,3.5
40847,800,4.0
40847,805,3.5
40847,858,3.5
40847,912,5.0
40847,919,5.0
40847,920,5.0
40847,1036,4.5
40847,1089,3.5
40847,1101,4.0
40847,1197,5.0
40847,1213,4.0
40847,1252,3.5
40847,1265,4.0
40847,1270,4.5
40847,1282,2.5
40847,1288,4.5
40847,1307,4.0
40847,1358,4.0
40847,1393,4.0
40847,1449,4.0
40847,1517,4.0
40847,1573,4.0
40847,1617,4.0
40847,1639,3.5
40847,1704,4.5
40847,1721,1.0
40847,1923,4.5
40847,1968,4.5
40847,2174,4.0
40847,2291,4.5
40847,2302,3.5
40847,2571,4.0
40847,2699,3.5
40847,2706,4.0
40847,2762,4.0
40847,2791,4.5
40847,2797,4.5
40847,2858,4.0
40847,2890,3.0
40847,2918,4.5
40847,2959,4.5
40847,3052,3.5
40847,3481,4.5
40847,3897,4.5
40847,3994,2.0
40847,3996,3.5
40847,4022,3.5
40847,4226,4.5
40847,4235,4.5
40847,4896,4.0
40847,4973,4.5
40847,4995,4.0
40847,5060,0.5
40847,5225,4.0
40847,5349,4.0
40847,5989,3.5
40847,6874,5.0
40847,7022,4.0
40847,7438,5.0
40847,8368,4.0
40847,8638,4.0
40847,8873,4.0
40847,32587,4.5
40847,33166,3.0
40847,33660,3.0
40847,40815,4.0
40871,631,0.5
40871,934,3.0
40871,1835,3.0
40871,2340,3.5
40871,2430,4.0
40871,2840,4.0
40871,3248,3.5
40871,3864,3.5
40871,4030,4.0
40871,4368,3.0
40871,8643,3.5
40871,34150,3.5
40871,44613,3.5
40871,53464,3.5
40871,63062,4.5
40871,63992,4.5
40871,65585,2.5
40871,67788,2.5
40871,68319,4.0
40998,11,4.0
40998,17,5.0
40998,21,4.0
40998,32,4.0
40998,34,1.0
40998,39,4.0
40998,50,5.0
40998,62,4.0
40998,141,4.0
40998,150,4.0
40998,223,3.0
40998,253,4.0
40998,260,2.0
40998,272,4.0
40998,296,3.0
40998,300,4.0
40998,309,4.0
40998,316,4.0
40998,318,5.0
40998,329,2.0
40998,342,4.0
40998,349,3.0
40998,351,4.0
40998,356,4.0
40998,357,2.0
40998,377,4.0
40998,440,4.0
40998,446,5.0
40998,450,4.0
40998,454,4.0
40998,457,3.0
40998,480,3.0
40998,497,4.0
40998,500,3.0
40998,508,5.0
40998,509,3.0
40998,514,4.0
40998,520,3.0
40998,541,3.0
40998,555,3.0
40998,589,4.0
40998,590,2.0
40998,592,4.0
40998,593,5.0
40998,597,4.0
40998,608,5.0
40998,611,2.0
40998,627,4.0
40998,647,4.0
40998,728,2.0
40998,733,1.0
40998,780,1.0
40998,838,4.0
40998,849,2.0
40998,858,5.0
40998,898,5.0
40998,902,2.0
40998,904,5.0
40998,923,3.0
40998,924,2.0
